2qw1	-2.99345
2nsj	-7.16700
2qtg	-7.94563
2qtt	-9.02744
2nsl	-7.80239
2qzr	-7.17982
2r2m	-8.80658
2r0z	-6.27878
2r1y	-4.94161
2r23	-4.85166
2r2w	-7.10623
2r38	-11.44067
2r3t	-11.04126
2r3w	-11.11727
2r43	-10.64643
2r58	-3.19993
2r5a	-3.09872
2r0h	-5.94859
2r5p	-11.40306
2r75	-10.35093
2ra0	-9.57896
2r9w	-7.68007
2ra6	-6.06605
2r9x	-6.86684
2jke	-6.22808
2rcb	-4.43372
2rcn	-8.34195
2r59	-9.83693
2reg	-4.63306
2rfh	-4.75305
2rin	-0.68781
2ri9	-6.67470
2rkf	-9.08676
2rkg	-8.69876
2rk8	-3.75420
2rka	-3.76576
2ot1	-5.54918
2rke	-4.31553
2rkd	-3.10111
2sim	-7.32005
2usn	-6.26604
2tpi	-6.52260
2rkm	-6.86148
2rio	-5.79388
2std	-9.13395
2uwl	-6.88878
2gyi	-5.39210
2uwo	-7.57927
2uxz	-10.84186
2uwd	-9.04706
2uy0	-11.66999
2uwp	-6.92960
2tmn	-4.24654
2uy3	-6.38778
2uy4	-5.17708
2uxi	-5.22357
2uy5	-6.03677
2uyq	-6.24387
2v25	-6.22093
2uyn	-3.89434
2v00	-6.89659
2q8m	-7.79510
2v2q	-6.65554
2v2v	-6.83884
2v3u	-5.16558
2v2c	-3.75909
2v57	-8.13499
2v54	-8.76592
2v88	-5.89549
2v77	-6.42331
2v3d	-7.11621
2v7a	-9.54504
2v58	-9.02674
2v59	-8.15155
2v8w	-6.61221
2v95	-11.57245
2v2h	-4.15678
2vfk	-5.40580
2vh6	-9.52465
2vh0	-8.28014
2vk2	-7.78776
2vj8	-9.13958
2uz9	-6.52096
2vk6	-7.62155
2vb8	-7.21140
2vkm	-10.57906
2vc9	-5.84084
2ves	-9.11085
2vba	-6.32544
2vnp	-5.36246
2vnt	-8.39745
2vo4	-3.66023
2vpe	-5.48177
2vjx	-7.16318
2vmc	-4.38810
2vmd	-4.14655
2vpn	-7.38709
2vpo	-7.46957
2vsl	-5.41218
2vuk	-6.70134
2vrj	-5.23345
2vt3	-6.39359
2vl4	-7.31145
2vvc	-10.08305
2vmf	-7.00290
2vo5	-9.75923
2vvv	-10.73680
2vvu	-10.35242
2vwc	-9.34375
2vot	-8.66025
2vw5	-10.32219
2vvn	-7.72746
2vvs	-9.26315
2vwm	-10.13671
2vwl	-10.43185
2vwn	-10.43394
2vzr	-5.41482
2oag	-9.99252
2vyt	-2.74703
2vwo	-10.67903
2vw1	-7.85920
2ole	-5.17673
2w47	-5.59562
2vqt	-7.87521
2w5g	-4.75076
2w26	-8.40073
2vxn	-4.91064
2w9h	-6.81267
2w8y	-10.83123
2vw2	-5.94983
2w4x	-6.43496
2wc3	-7.79722
2w66	-7.13508
2w67	-8.30246
2wb5	-8.17968
2wc4	-7.18301
2we3	-6.75586
2weg	-5.20961
2weh	-5.06052
2w8w	-6.35303
2wca	-6.80513
2wej	-4.91407
2weo	-5.19989
2web	-8.68601
2w8j	-7.65531
2wec	-8.35737
2wf5	-7.88431
2wed	-8.91175
2wjg	-7.72146
2wgj	-10.00015
2weq	-8.34268
2wer	-9.13004
2wkz	-11.60777
2h6b	-5.82624
2wl0	-11.30880
2wbg	-7.77349
2whp	-4.55984
2wor	-6.38254
2wky	-8.29319
2wos	-7.44642
2wly	-6.89975
2wlz	-7.60253
2wm0	-9.36604
2wq5	-6.74722
2wtv	-10.48436
2wyf	-5.86767
2wyg	-8.42687
2wyj	-8.47363
2wuf	-6.61617
2w08	-3.89228
2wk6	-4.08418
2wzm	-8.85475
2wzf	-9.18812
2wvz	-7.84251
2wr8	-10.63553
2x4z	-9.17266
2x7t	-7.07461
1lan	-2.97850
2wzs	-6.72396
2wvt	-5.66634
2x7u	-5.09433
2x09	-5.60554
2x8z	-4.07923
2x91	-6.47197
2x95	-6.85544
2x96	-9.42573
2xab	-9.95920
2wnj	-7.62962
2xb7	-8.69255
2qwb	-6.68699
2x97	-6.93516
2xbv	-10.98765
2xbp	-11.26424
2xbw	-12.26426
2xbx	-11.67395
2xc0	-11.06334
2xc4	-11.36632
2xde	-7.64376
2qwc	-5.97625
2xdk	-5.65149
2xdx	-6.20983
2xdl	-6.42243
2wn9	-7.19593
2x00	-13.32288
2wnc	-7.57122
2xht	-7.31245
2qwf	-7.69916
2xg9	-7.55260
2qwe	-7.32477
2xib	-6.49293
2xj1	-9.22501
2x2r	-8.47687
2xj2	-9.59872
2xhm	-7.49378
2qta	-9.31749
2xii	-9.84449
2xjg	-9.26958
2xjj	-10.87395
2xjx	-9.19962
2x0y	-6.90527
2xog	-7.70556
2xmy	-6.88056
2xnb	-9.28691
2xp7	-7.03695
2xn5	-7.99508
2xn3	-7.54888
2xye	-8.71855
2xm1	-8.75699
2xm2	-8.04978
2xxr	-6.12062
2xyf	-8.60506
2xxt	-7.16730
2iko	-9.72586
2xxx	-5.89630
2y5f	-9.21112
2y5g	-8.71793
2xyd	-9.99122
2y5h	-7.65076
2y7x	-10.77785
2y80	-10.15835
2y7z	-10.25489
2y81	-10.30265
2y82	-10.27055
2y7i	-7.38788
2y8c	-7.32347
2ya6	-6.69317
2ya7	-7.17361
2ya8	-6.21748
2yay	-10.58888
2yaz	-9.93569
2yel	-9.34225
2yb0	-8.91150
2ydw	-8.67987
2yek	-8.06768
2ydt	-7.76938
2yfe	-7.64043
2ygf	-9.14299
2yge	-9.20562
2yfx	-7.82438
2yfa	-4.58628
2yki	-15.31395
2qwd	-5.78167
2yix	-10.75206
2yi0	-8.79243
2yk1	-6.96148
2yi7	-8.09891
2yxj	-9.50944
2yhw	-8.70267
2xys	-10.58709
2ylc	-5.79347
2xyt	-7.93599
2yz3	-4.50892
2z4o	-8.70902
2ypi	-3.20743
2za0	-7.18383
2zb1	-10.53071
2zc9	-9.58265
2zcq	-8.44433
2z94	-0.61691
2zcr	-8.72983
2zcs	-7.13392
2z1w	-6.09020
2zdk	-8.76214
2zda	-9.85300
2zdl	-7.76459
2zdm	-7.87383
2zdn	-7.77161
2zfs	-8.75012
2zft	-8.21934
2zfp	-7.19485
2zgx	-8.33361
2zjw	-8.79448
2zmm	-8.04554
2zn7	-7.70706
2zq2	-8.87672
2xpk	-9.12620
2zkj	-9.10750
2vhj	-4.51213
2za5	-11.40024
2zy1	-8.61613
2yme	-7.31320
2zym	-11.78205
2zz1	-9.32345
2zz2	-8.81355
2zxg	-7.52735
3a1c	-8.52358
3a2o	-10.07582
3a1d	-8.15224
3a6t	-9.19929
3a1e	-7.36566
3aaq	-6.92495
3a5y	-9.62699
2xeg	-7.57330
3aas	-1.83996
3aau	-5.45330
3acl	-10.36725
3acw	-10.50321
3a9i	-3.94522
3acx	-9.24211
3ag9	-5.41639
3agl	-8.03237
2xef	-7.27235
3ai8	0.14446
2xej	-6.41957
3aid	-8.36874
3ahn	-8.53438
3ao2	-7.26658
3aho	-6.84489
3ao4	-6.18876
3ao5	-6.87482
3ap4	-5.69017
3aqt	-5.22832
3alt	-4.35553
3arp	-8.75547
3arq	-9.84642
3b1m	-10.72249
3arw	-8.92862
3arx	-5.79720
3b25	-7.89641
3b24	-4.77779
3b26	-8.46544
3b27	-6.89202
2xei	-8.42018
3axz	-8.87944
3b3c	-4.14891
3b3s	-3.58707
3b3w	-3.05522
3b4f	-8.35857
3b4p	-8.30323
3b5r	-10.01913
3b50	-8.34552
3b65	-9.89911
3b66	-9.79062
3b3x	-2.27145
3b67	-11.11599
3b68	-10.55746
3b7i	-2.62432
3b92	-6.06151
3be9	-12.26143
3b2q	-5.24826
3b7r	-7.65099
3b7u	-7.30808
3bgb	-7.47470
3bex	-6.25381
3bgc	-8.47723
3bft	-5.97876
3bfu	-6.47850
3bgq	-9.16349
3bgz	-10.53186
3bbf	-8.21229
3bl0	-3.58706
3bl1	-7.61923
3bkk	-9.85458
3bkl	-10.33824
3b7j	-4.25557
3bpc	-5.03179
3bbb	-5.33606
3brn	-7.29099
3bu1	-3.87261
3bqc	-10.11886
3bra	-3.51337
3bva	-8.15192
3buf	-3.71874
3bv9	-8.37519
3bug	-4.62894
3buh	-5.19563
3bvb	-9.20476
2xb8	-10.35741
3bwj	-8.40477
3bgs	-8.22246
3bxe	-4.45213
3bxf	-7.12185
3bxg	-8.09514
3bzf	-7.87497
2xj7	-8.92245
3bxh	-7.15586
3c4h	-6.77928
3c39	-5.08061
2zq0	-11.39556
3c52	-4.29441
3c56	-5.48872
3c88	-5.29673
3c89	-5.56051
3c8a	-4.99120
2fzk	-2.39265
3c8b	-5.64809
2x6x	-7.54585
2rd6	-8.39894
3c84	-6.58785
2h3e	-8.99810
3c79	-5.56457
3cfn	-7.91677
3cft	-6.79097
3cj2	-6.99680
2fzc	-4.21857
3cj4	-6.56797
2xda	-11.10503
3ckb	-5.80647
3cj5	-7.62810
2ewb	-3.74825
3cf8	-6.37218
3ckp	-8.55951
3cm2	-6.79871
2xd9	-11.01098
3cow	-11.07462
3coy	-10.80093
3cs7	-9.50706
3coz	-10.12457
3cyw	-7.41266
3cyx	-11.49834
3cyz	-4.55856
3cz1	-5.19660
3czv	-3.82799
3d0b	-10.33158
3d1x	-11.51727
3d1y	-11.70657
3d1z	-8.33076
3d0e	-9.95645
3ctt	-5.07951
2ypo	-6.83791
3d2e	-11.23294
3d4z	-5.86935
3d4y	-5.50434
3d6o	-4.84278
3d50	-5.46595
3d6p	-4.86556
3cke	-5.56046
3d78	-5.10510
3d7z	-11.38652
3d83	-11.66935
3c2o	-5.33265
3d8z	-4.77581
3c2f	-4.76791
3d8w	-5.98815
3d9z	-5.84334
3d91	-9.62803
3da9	-8.38816
3daz	-5.66037
3dbu	-5.80327
3dc3	-5.08592
3dcc	-6.28978
3dd0	-5.61861
3dgo	-5.85752
3dd8	-6.22460
3djk	-9.10190
3d51	-6.39203
3djo	-4.72320
3d52	-5.78691
3djp	-4.72844
3c2r	-4.65391
3djq	-5.04912
3djv	-5.79685
3dk1	-9.21593
3djx	-5.35108
3dln	-6.33696
3dp4	-7.50178
3dne	-8.29545
3dnd	-4.45876
3dsz	-6.52266
3cd7	-8.98077
3dp9	-9.05801
3cct	-9.46667
3drf	-8.62072
3ccz	-7.97851
3dri	-4.06916
3drg	-10.87015
3cd0	-8.31063
3dzt	-7.99777
3e3c	-5.27462
3e5a	-8.40170
3cd5	-10.04036
3ccw	-8.25150
3e5u	-6.12681
3e92	-12.58626
3e6y	-5.80304
3e93	-13.33413
3eb1	-3.95407
3eax	-3.98417
3ddg	-6.80365
3ebl	-11.68432
3ddf	-6.34213
3eeb	-8.39664
3eft	-4.89671
3ckz	-8.16493
3ehx	-7.00956
3ehy	-5.56910
3cda	-8.61053
3dx2	-6.12855
3egt	-5.25928
3e12	-7.26984
3eko	-6.86818
3dx4	-6.13160
3ekp	-7.63086
3ekr	-8.52024
3ekt	-7.87704
3ekv	-9.17593
3ekw	-9.98759
3cl0	-6.46895
3cdb	-8.12985
3ekx	-10.79909
3el1	-9.80003
3el4	-11.34660
2fzg	-0.93015
3el5	-10.33038
3dx3	-5.96779
3el9	-10.09408
3ery	-7.30191
3eqr	-10.03342
3ebi	-7.28107
3evd	-5.40490
3ebh	-7.87517
3ewj	-10.56492
3f15	-5.17729
3f16	-5.00268
3f17	-7.86399
3ewc	-7.09710
3dx1	-5.81691
3f18	-3.75122
3f19	-4.02361
3elc	-6.23776
3f1a	-4.19266
3ed0	-6.64143
3f5j	-10.01711
3f5k	-9.64693
3ejp	-8.07650
3f68	-8.72127
3f5l	-6.76870
3ejq	-8.03731
3f78	-5.22687
3f6g	-5.28559
3f7h	-7.36318
3f7i	-8.24045
3f8c	-9.95682
3f7g	-7.20737
3f8e	0.52321
3ejr	-8.13790
3f8f	-9.55684
3f70	-2.69958
3fcq	-3.90935
3fas	-6.44421
3fat	-7.97393
3ffg	-13.12422
3ffp	-6.11425
3f3e	-6.28688
3fhb	-5.76876
3fh7	-8.15768
3f80	-4.16553
3fj7	-4.49171
3fjg	-4.52051
3fl5	-12.28153
3fqe	-9.29749
3fur	-11.09264
3f3d	-5.37391
3f48	-5.13581
3fuz	-5.69088
3fql	-10.79594
3fv1	-10.27761
3fv2	-10.59394
3fvh	-5.53737
3f3c	-7.66921
3fv3	-7.46635
3fvk	-9.74736
3fwv	-5.91151
3fvn	-9.48061
3fzy	-8.15316
3g0e	-9.85797
3fuc	-8.75869
2ymd	-7.21442
3g19	-4.13813
3g0w	-10.34908
3g2y	-4.89977
3g1d	-9.51225
3g1v	-9.54736
3g2z	-4.18631
3g30	-4.69510
3g31	-3.08332
3g32	-5.37678
3fx6	-4.62292
3g34	-3.59574
3g35	-8.10928
3g0i	-4.04984
3g3r	-6.66624
3gba	-10.64563
3ga5	-9.13136
3gbb	-8.49079
3g5k	-7.38547
3gcp	-10.63151
3gcs	-10.90988
3fvl	-4.07160
3gbe	-5.05700
3ggu	-7.83864
3gc4	-9.08161
3gdt	-4.06872
3gc5	-9.21992
3gi4	-9.14326
3gi5	-9.02051
3gi6	-8.79415
3gk1	-3.73492
3gkz	-7.32538
3gcu	-13.52190
3gm0	-7.67352
3gjw	-5.62357
3c2u	-5.81922
3ge7	-9.62695
3gs6	-5.23708
3gqz	-4.11592
3gr2	-4.28414
3gsm	-4.37809
3gt9	-8.05128
3gta	-8.09880
3gnw	-12.09871
3exe	-7.86724
3gss	-6.37107
3gst	-8.98294
3gtc	-2.94252
3gvu	-13.12373
3gv9	-4.17186
3gy2	-7.13660
3gvb	-7.74464
3gy3	-7.26708
3gy4	-6.11243
3h1x	-3.47129
3gy7	-5.23912
3h5b	-7.12289
3gx0	-5.86961
3h89	-6.46746
3h8b	-6.54480
3h30	-6.56844
3hcm	-1.87292
3exh	-7.88238
3hk1	-6.28163
3hf8	-10.23732
3hfb	-9.31446
3hit	-7.56793
3hkn	-1.00272
3hek	-10.09176
3hkq	-4.54386
3hkt	-5.40770
3hku	-7.79520
3hl5	-5.60326
3hb4	-12.39742
3h78	-6.85579
3hmo	-10.55964
3hmp	-5.74673
3hl7	-9.37045
3hll	-9.62389
3fed	-6.21435
3hkw	-10.55921
3hl8	-6.41046
3hky	-10.19690
3hs4	-5.17921
3hvi	-12.30279
3hvj	-11.72874
3hub	-11.17883
3hv8	-12.97215
3hp9	-7.01059
3huc	-9.54176
3hzk	-5.32310
3i25	-11.68765
3ff3	-4.93664
3hzv	-5.62948
3hzm	-5.83648
3i6o	-11.79758
3i4y	-3.31460
3i5z	-10.49673
3i60	-10.12525
3i7e	-8.31168
3i51	-4.91956
3i4b	-9.97879
3ibi	-3.66482
3ibl	-3.63620
3i73	1.57513
3i9g	-6.34033
3ibn	-3.24839
3ibu	-3.88902
3ikd	-6.34216
3igp	-5.33857
3ikg	-6.97216
3ies	-12.69825
3ifl	-6.66073
3ijh	-5.96137
3ime	-4.18206
3imc	-5.76941
3iob	-8.45061
3hww	-1.82587
3ioc	-9.40455
3iod	-6.06487
3iof	-3.92127
3iog	-4.08555
3ioe	-8.85453
3ip8	-5.17745
3ip5	-3.76397
3ip6	-5.12755
3ip9	-2.58132
3iph	-10.06980
3isj	-7.24805
3ipq	-13.30639
3iss	-8.56729
3iqu	-5.24263
3ipu	-9.57405
3iub	-8.74767
3iw5	-10.28564
3iue	-9.16417
3iw6	-7.73419
3ivc	-8.08313
3jrs	-7.66890
3ivg	-8.45649
3ivx	-8.88392
3juo	-7.38745
3jup	-7.42501
3jvr	-6.47074
3jrx	-13.57342
3jvs	-7.51866
3jy0	-7.71397
3jya	-7.49178
3jyr	-11.59129
3jdw	-2.70872
3jzh	-3.91781
3jzj	-12.53105
3k00	-8.88286
3k02	-11.70814
3k2f	-5.66378
3k5v	-8.46404
3k4q	-5.78380
2zwz	-6.63644
3k5x	-4.76767
3ebp	-9.69171
3k97	-8.85456
3k8c	-6.19023
3juk	-10.07472
3k99	-9.31766
3kdb	-11.31203
3kdc	-11.62182
3kdd	-10.57313
3kek	-12.33037
3kgp	-4.38864
3kdm	-12.33608
3k8o	-7.12687
3kgq	-4.90326
3kiv	-2.32860
3k8q	-6.65237
3kku	-4.82106
3kgt	-7.35937
3kjd	-8.50025
3kgu	-6.90709
3kmc	-6.17333
3kr8	-10.86666
1px4	-6.14120
3fee	-5.77724
3kyq	-3.43808
3kwa	-2.63605
3l0v	-6.40542
3l3l	-8.61043
3kmx	-5.75351
3kmy	-5.63521
3l3m	-9.86971
2zxd	-6.65466
3l3n	-7.89625
3ebo	-8.95012
3kv2	-5.23364
2zx8	-8.54642
3l59	-5.78088
3kqr	-3.57598
3l4u	-5.71289
3ldp	-7.21274
3le9	-7.28724
3l4w	-6.28080
3lea	-8.06970
3ldq	-7.02155
3lir	-6.93600
3ljg	-8.01262
3liw	-8.44139
3l4v	-6.00284
3ljo	-7.30973
3ljz	-11.48029
3lk8	-5.76594
3lka	-5.40258
3lgs	-8.08112
3l4z	-5.87367
3l4y	-5.91958
3l4x	-5.65094
3hig	-9.09326
3lxe	-7.71159
3lxk	-8.40874
3lzs	-8.80281
3lpi	-10.93974
3lpk	-12.78377
3lzu	-7.64081
3lvw	-5.62937
3lzz	-3.91298
3m1k	-3.19021
3m35	-8.70673
3m36	-12.04449
3lpp	-6.43694
3m37	-11.82719
3lmk	-4.99709
3m3x	-4.93724
3m3c	-5.46988
2zx6	-8.85959
3m40	-5.49351
3m6r	-6.89023
3m5e	-4.94309
3m67	-7.45609
3m96	-7.58895
3m3z	-5.89009
3mdz	-5.16203
3lp4	-3.94096
3mam	-2.34888
3mhc	-7.59389
3m8u	-8.86495
3mhl	-5.39045
3mhi	-6.09723
3mhm	-5.32703
3lp7	-4.69681
3d7k	-10.07367
3iww	-8.84361
3mhw	-3.72565
3mho	-6.03093
3miy	-7.91189
3ml2	-6.83487
3ml5	-5.33989
3mmf	-5.58507
3mna	-5.17400
3mi2	-9.13393
3ms9	-5.45527
3mss	-6.07908
3mxd	-9.26832
3mxe	-9.81718
3myg	-6.19762
3myq	-7.56351
3mof	-3.10004
3mi3	-3.85518
3mzc	-5.76089
3mz6	-4.28737
3n0n	-7.17323
3n2u	-5.23523
3mfv	-5.04679
3n2v	-7.50481
3n2p	-7.21615
3mfw	-4.65857
3n3g	-5.18306
3n35	-5.13195
3n3j	-6.40456
3n4b	-7.01682
3n7o	-10.11192
3n9r	-3.94797
3mjl	-1.87264
3n9s	-5.40729
3nb5	-6.02400
3nee	-7.13851
3neo	-7.65474
3f6e	-11.63596
3nes	-6.70604
3nhi	-8.65522
3nex	-7.76616
3nht	-7.78170
3ni5	-3.70192
3nik	-5.60723
3nkk	-6.22034
3nim	-4.77806
3mf5	-8.94659
3nq3	-4.99144
3ng4	-5.24937
3nq9	-2.77057
3npc	-13.88931
3nu3	-9.47754
3nu4	-9.45991
3nu5	-8.81779
3nu6	-8.79692
3k37	-7.74967
3nu9	-8.58882
3nuj	-8.41596
3nuo	-9.18719
3nx7	-5.72170
3nyx	-9.51750
3nzk	-8.86519
3nxq	-7.40310
3nyd	-4.45789
3nw3	-6.50176
3o56	-7.94409
3o5x	-4.59249
2zx7	-7.53790
3o4k	-5.79783
3o75	-6.39922
3o84	-8.55108
3o8p	-9.36205
3o99	-9.62243
3o5n	-6.74479
3o9a	-9.32504
3o9d	-9.75615
3o9e	-9.62306
3o9i	-9.75353
3oaf	-7.78755
3n1c	-5.97524
3ocp	-8.50749
3oe4	-10.39873
3oe5	-10.05004
3oil	-7.05731
3o9p	-8.06679
3ocz	-6.89539
3oim	-7.35544
3ok9	-7.45066
3oku	-6.79300
3ouj	-4.32330
3ov1	-6.79599
3ove	-7.40563
3ohi	-4.89315
3ovn	-4.41841
3old	-11.21900
3oy0	-5.10646
3own	-12.57052
3owj	-9.71302
3oy8	-4.79508
3oyq	-4.88394
3oyw	-5.33711
3ozj	-6.18984
3ozr	-7.19078
3ozs	-10.30199
3ozt	-10.96803
3nsn	-7.74755
3p2e	-8.92039
3p17	-8.60014
3p3g	-9.22529
3p3r	-7.45569
3p4v	-4.81327
3fzn	-11.66758
3p3s	-7.27295
3p3t	-6.22876
3p5o	-8.62319
3p5l	-4.98597
3p58	-3.08708
3p8n	-8.80674
3p8o	-8.22102
3p8p	-4.98839
3p8z	-9.47344
3ozg	-7.68418
3p9l	-8.19802
3p9m	-8.78661
3pb7	-4.72142
3p7i	-4.47848
3pb8	-2.92435
3pb9	-4.95023
3pbb	-4.98470
3lpl	-5.08675
3ozp	-7.86250
3lq2	-7.63419
3pd9	-7.16645
3pd8	-7.37108
3pe1	-10.83347
3pgl	-3.22183
3pe2	-10.28538
3pgu	-4.28977
3pju	-15.94097
3pn1	-7.62609
3pn4	-6.97105
3po1	-7.14099
3po6	-3.59057
3nox	-6.48168
3ppp	-3.75547
3ppq	-2.40560
3ppr	-5.49217
3prs	-8.76473
3ps1	-8.94878
3pwd	-7.97834
3iae	-11.03281
3pwm	-8.68758
3pww	-11.09256
3pyy	-8.25603
3n76	-10.94906
3pwk	-3.45170
3n7a	-7.73347
3q6w	-11.31535
3q2j	-7.21906
3q6z	-8.81195
3q71	-10.28177
3q7q	-7.74225
3n86	-12.21726
3qaa	-7.17143
3qbc	-6.55461
3qdd	-8.20303
3q1x	-3.06770
3qgw	-6.81499
3qfd	-8.07387
3qkd	-10.31276
3qgy	-6.21246
3ppm	-8.16847
3qlm	-3.61472
3qox	-9.68220
3n8k	-7.83579
3qps	-7.76905
3qqs	-7.54393
3qqa	-7.23552
3qto	-9.24605
3q44	-8.89804
3qtv	-8.99247
3qwc	-8.52070
3qx9	-6.67498
3qxt	-9.72497
3qx5	-9.49667
3qxv	-7.75262
3qw5	-6.17841
3r1v	-6.73947
3r16	-5.68152
3r17	-6.21099
3qt6	-7.90297
3r4m	-6.38677
3r4n	-6.79316
3r4p	-9.22673
3r24	-8.65061
3r6u	-3.51823
3r5t	-8.51813
3r7o	-10.84364
3rdo	-6.77127
3rdq	-6.66140
3re4	-6.90745
3rlb	-7.32095
3rf4	-6.97816
3rf5	-6.41409
3rlp	-7.07909
3rlq	-7.95120
3rlr	-8.65893
3r88	-5.32246
3rm4	-7.31257
3rm9	-6.56253
3roc	-8.98282
3rsx	-7.08779
3ru1	-6.35100
3rux	-13.32431
3rt8	-8.21452
3rtf	-8.54353
3rr4	-7.49758
3ryj	-5.85620
3rwp	-9.41511
3ryv	-5.53231
3rv8	-7.22160
3ryx	-6.01777
3ryy	-5.52032
3ryz	-6.30879
3rz0	-5.70389
3rz1	-6.26183
3rz5	-5.58952
3rz7	-6.37305
3s0b	-8.94080
3rz8	-5.56490
3s0d	-5.05197
3s0e	-5.65577
3s43	-8.81773
3s45	-8.72909
3s54	-7.07910
3rv4	-9.25172
3s71	-6.09468
3s2v	-6.81601
3s72	-5.68281
3s73	-5.57007
3s75	-4.51015
3s76	-3.98934
3s77	-4.58824
3s78	-4.27513
3s8l	-6.87817
3s8n	-7.43582
3s8o	-7.37529
3s5y	-6.12120
3sha	-8.29606
3s9e	-6.25816
3shc	-8.38929
3si3	-8.29893
3si4	-8.90655
3sk2	-7.95293
3slz	-10.02409
3sm2	-8.53017
3spf	-5.26310
3sr4	-9.19812
3st5	-8.94416
3std	-12.33315
3str	-10.57753
3su0	-10.42599
3su1	-10.41369
3k4d	-4.37640
3sfg	-2.03247
3su2	-10.95651
3su3	-11.10435
3su4	-10.83621
3su5	-10.57089
3su6	-11.38638
3sue	-9.70910
3suf	-10.56160
3sug	-9.19644
3sur	-6.72195
3sus	-6.75227
3sut	-7.72292
3sio	-9.29055
3sv2	-8.81210
3suu	-7.29074
3sw8	-5.63815
3suv	-6.67863
3suw	-8.36783
3t01	-0.78029
3sxf	-10.25745
3s6t	-8.48854
3rbu	-3.91236
3t0x	-13.89837
3qfz	-5.49046
3t1m	-6.55932
3qfy	-5.58431
3hu3	-9.31512
3t2w	-6.44916
3t1a	-12.41414
3t3c	-9.57571
3pfp	-6.38336
3sjf	-9.11685
3t5u	-6.03722
3t3u	-10.11316
3t60	-8.54979
3t64	-8.62769
3t70	-9.11720
3t82	-6.31922
3t83	-6.30290
3t84	-6.39916
3t85	-6.32757
3ta0	-9.55509
3ta1	-11.54910
3t6b	-8.38464
3tay	-4.79540
3td4	-4.91940
3tao	-4.61769
3tf6	-4.53912
3tfn	-7.75947
3tcg	-6.62214
3tb6	-5.91422
3tfp	-6.14919
3th9	-9.23271
3tk2	-6.71790
3tkw	-8.32015
3t8v	-8.21631
3ts4	-7.53719
3tif	-9.38871
3tsk	-7.93843
3tt4	-6.96815
3ttp	-8.67821
3tmk	-12.35700
3ttm	-4.63423
3tu7	-9.60617
3tvc	-9.19889
3twp	-4.48886
3tfu	-7.34253
3tzm	-10.58434
3u5j	-8.72047
3u5l	-9.28626
3tza	-7.53921
3u6h	-11.62725
3u6i	-12.03018
3tz0	-4.87446
3u81	-9.40440
3u10	-11.31392
3u90	-2.14520
3sww	-6.64347
3u8l	-6.91583
3u9q	-5.12230
3u8k	-6.53430
3ubd	-9.69221
3u8n	-6.70213
3udd	-10.51700
3udh	-7.11568
3u8j	-5.91886
3ueu	-4.68102
2f2h	-9.55707
3uev	-5.07656
3uew	-4.73710
3uex	-5.25302
3ui7	-8.19390
3uj9	-5.31511
3ucj	-3.53723
3u92	-7.38502
3ujc	-5.03170
3ujd	-5.24494
3ug2	-5.72990
3uo4	-8.96708
3uod	-9.10218
3up2	-8.80933
3upv	-5.60964
3uil	-2.20162
3uri	-7.22008
3upk	-9.31881
3utu	-9.76865
3uu1	-6.03115
3uw4	-8.02922
3umq	-1.44791
3uw5	-7.99116
3uug	-8.35907
3u93	-6.12793
3uuo	-7.91519
3uxd	-4.93103
3uz5	-5.49222
3uzj	-5.29353
3usx	-2.37631
3v2n	-5.53301
3uyr	-5.11015
3v2p	-6.37638
3v2q	-5.79058
3v3q	0.93849
3v5t	-8.23343
3uxk	-5.85441
3v51	-12.37332
3uxl	-5.56949
3v5p	-8.97672
3v78	-12.51167
3v7x	-5.90242
3vbd	-5.91966
3vf5	-9.50973
3vf7	-9.65811
3vfa	-8.59618
3veh	-6.92529
3vfb	-9.54771
3o7u	-5.70006
3vh9	-5.60423
3vha	-10.77811
3vhc	-11.50446
3vhd	-10.98332
3vhk	-9.00557
3vje	-10.21427
3vvy	-10.54681
3vw1	-8.36941
3vtr	-6.26186
3vw2	-9.49515
3vx3	-10.41374
3w07	-8.63507
3w9k	-5.79949
3w9r	-8.01931
3wgg	-10.13950
3wha	-8.52915
3w37	-9.18965
3wjw	-10.08611
3wmc	-5.33159
3wtj	-6.33073
3wtl	-6.76573
3vjc	-10.59982
3wtm	-6.40955
3wvm	-5.50760
3wtn	-6.15151
3wto	-6.39644
3w5n	-7.65276
3wz6	-7.54920
3wz7	-9.30165
3wz8	-9.00423
3zbx	-11.25997
3pce	-3.21549
3wzn	-6.78248
3zc5	-11.89511
3zcl	-10.38662
3zdv	-7.04733
3zi8	-4.97747
3zhx	-6.21517
3zi0	-6.07588
3zk6	-6.67493
3zj6	-9.30323
3zln	-12.18402
3zlr	-12.19078
3zm9	-8.07873
3zdg	-4.87029
3pcg	-1.64766
3pcn	-2.36550
3znr	-9.99536
3zps	-8.00965
3pcf	-3.60829
3zpu	-10.99459
3zns	-9.79305
3pck	-5.44277
3zqe	-5.30179
3zso	-7.93381
3zsq	-7.44101
3pcj	-4.71173
3zsx	-7.21065
3zsy	-7.30268
3zt2	-9.34965
3zt3	-9.37065
3zq9	-6.65859
3zyu	-8.64301
3zyf	-5.79458
3zxz	-10.60203
4a4q	-10.71163
3zze	-10.40548
3zdh	-5.61204
4a6b	-9.96079
4a4v	-6.92306
456c	-6.93452
4a6c	-10.66209
4a4w	-8.59983
4a6s	-5.48536
4ab9	-3.77443
